0,0841698664636727
0,0304907390612128
0,0304907390612128
0,0841698664636727
0,0304907390612128
0,0841698664636727
0,0304907390612128
0,0841698664636727
0,0304907390612128
0,0304907390612128
0,0304907390612128
0,0305442316650868
0,0305442316650868
0,0841670755452097
0,0307656445298174
0,0840028765089704
0,0312275415354423
0,0312317279131368
0,0855048557951364
0,0855048557951364
0,0852871641550232
0,0852871641550232
0,0853536810450578
0,0337826273883099
0,0337826273883099
0,051701719379939
0,051701719379939
0,0889488491784664
0,0682039522430597
0,0682039522430597
0,126055973611695
0,0295753149498884
0,230003731765768
0,0449830454779033
0,0449830454779033
0,0831032733131972
0,0831032733131972
0,398524967542583
-0,229681470977204
0,753649805528855
0,753649805528855
-0,0490653220324788
0,196918785990785
0,8123042159556
0,8123042159556
-1,00929012514129
2,85533886295914
-2,22932292057364
-2,22932292057364
3,3550579304414
-3,16774413548795
-3,16774413548795
3,27585399022712
-2,68143496606729
4,96645843102041
4,96645843102041
-2,17967201596396
4,46213248746191
4,46213248746191
-4,62008228525884
3,16324415147009
3,16324415147009
-1,57567493164285
0,420376466504032
0,420376466504032
7,75063310184248
-12,8796710443838
-12,8796710443838
21,1516588336398
-24,1989725568313
-24,1989725568313
19,0323725730027
-18,2828324400576
22,9332360526527
22,9332360526527
-27,9324627956434
28,8660077177004
28,8660077177004
-23,3379788625295
16,1162530426096
16,1162530426096
-11,5487080779561
5,27345387725696
5,27345387725696
-4,81849658353968
4,64485577699074
-6,28265287754209
-6,28265287754209
7,0616409214964
-7,24456432285324
5,47355296283875
5,47355296283875
-7,58725654939304
9,16381792164917
-9,83827555694247
-9,83827555694247
8,19067209921833
-9,34445649109098
9,37279305824942
9,37279305824942
-9,49897010995751
8,71348694728799
8,71348694728799
-8,9545251786466
8,45268305937078
8,45268305937078
-8,6310358665914
-8,6310358665914
8,43556635643726
-8,34798882367724
8,29136239037302
8,29136239037302
-8,25834126657445
8,24929441122729
8,24929441122729
-8,29031309818032
8,3647402882958
-8,27088970113714
-8,27088970113714
8,35828163781937
-8,23688654604329
-8,23688654604329
8,31733839881422
-8,2103909616149
-8,2103909616149
8,31122396161489
-8,19992222646022
8,3101829490282
8,3101829490282
-8,19634240837836
8,30784136843775
8,30784136843775
-8,19468041643365
8,30741482306599
8,30741482306599
-8,19292911509812
8,30691106228342
-8,19222580364545
-8,19222580364545
8,30663987803943
-8,19203369542458
8,30654452165862
8,30654452165862
-8,19190577832836
8,30656080201632
8,30656080201632
-8,19185926302065
8,30661429462019
8,30661429462019
-8,1919029874099
